Run Number,Solution Size,Approximation Ratio,Execution Time (s)
1,1132,1.029090909090909,0.9118661880493164
2,1133,1.03,1.9767229557037354
3,1128,1.0254545454545454,0.8805098533630371
4,1132,1.029090909090909,0.9046609401702881
5,1134,1.030909090909091,0.8748798370361328
6,1130,1.0272727272727273,0.8900899887084961
7,1129,1.0263636363636364,0.8821618556976318
8,1134,1.030909090909091,0.886289119720459
9,1134,1.030909090909091,0.8794209957122803
10,1136,1.0327272727272727,0.8727109432220459
11,1137,1.0336363636363637,0.8811619281768799
12,1135,1.0318181818181817,0.8745510578155518
13,1128,1.0254545454545454,0.8679020404815674
14,1129,1.0263636363636364,0.8793869018554688
15,1131,1.028181818181818,1.174651861190796
16,1134,1.030909090909091,1.0174529552459717
17,1133,1.03,0.8961830139160156
18,1132,1.029090909090909,0.8757429122924805
19,1129,1.0263636363636364,0.8803322315216064
20,1128,1.0254545454545454,0.8818638324737549
21,1132,1.029090909090909,0.8893289566040039
22,1128,1.0254545454545454,0.8796291351318359
23,1131,1.028181818181818,0.8713247776031494
24,1134,1.030909090909091,0.872675895690918
25,1130,1.0272727272727273,0.8931150436401367
26,1130,1.0272727272727273,0.883087158203125
27,1130,1.0272727272727273,0.889693021774292
28,1129,1.0263636363636364,0.8843080997467041
29,1128,1.0254545454545454,0.8859288692474365
30,1132,1.029090909090909,0.887139081954956
31,1134,1.030909090909091,0.9835810661315918
32,1128,1.0254545454545454,0.8880341053009033
33,1130,1.0272727272727273,0.8899648189544678
34,1128,1.0254545454545454,0.9188799858093262
35,1128,1.0254545454545454,0.8851220607757568
36,1134,1.030909090909091,0.9310789108276367
37,1128,1.0254545454545454,0.896186113357544
38,1128,1.0254545454545454,0.8817398548126221
39,1134,1.030909090909091,1.1293919086456299
40,1128,1.0254545454545454,0.885382890701294
41,1133,1.03,0.8826737403869629
42,1132,1.029090909090909,0.8741869926452637
43,1131,1.028181818181818,0.8848776817321777
44,1128,1.0254545454545454,0.8968777656555176
45,1132,1.029090909090909,0.8833820819854736
46,1130,1.0272727272727273,0.8768949508666992
47,1132,1.029090909090909,0.8998043537139893
48,1128,1.0254545454545454,0.8808329105377197
49,1133,1.03,0.9015719890594482
50,1134,1.030909090909091,0.8768341541290283
51,1134,1.030909090909091,0.882514238357544
52,1132,1.029090909090909,0.8806769847869873
53,1128,1.0254545454545454,0.8780431747436523
54,1128,1.0254545454545454,0.8819520473480225
