Run Number,Solution Size,Approximation Ratio,Execution Time (s)
1,1131,1.028181818181818,0.9848968982696533
2,1128,1.0254545454545454,0.8921127319335938
3,1130,1.0272727272727273,0.9120302200317383
4,1129,1.0263636363636364,0.8649449348449707
5,1130,1.0272727272727273,0.8763799667358398
6,1128,1.0254545454545454,0.8828859329223633
7,1130,1.0272727272727273,0.8804478645324707
8,1129,1.0263636363636364,0.9392707347869873
9,1128,1.0254545454545454,0.9662501811981201
10,1131,1.028181818181818,0.9163610935211182
11,1129,1.0263636363636364,0.9371137619018555
12,1130,1.0272727272727273,0.8872230052947998
13,1130,1.0272727272727273,0.8929421901702881
14,1130,1.0272727272727273,0.891669750213623
15,1131,1.028181818181818,0.9304580688476562
16,1131,1.028181818181818,0.8874931335449219
17,1131,1.028181818181818,0.89274001121521
18,1130,1.0272727272727273,0.8905630111694336
19,1128,1.0254545454545454,0.8995578289031982
20,1130,1.0272727272727273,0.9083893299102783
21,1128,1.0254545454545454,0.9185559749603271
22,1131,1.028181818181818,0.8735737800598145
23,1132,1.029090909090909,0.8799901008605957
24,1131,1.028181818181818,0.8753230571746826
25,1132,1.029090909090909,0.8858799934387207
26,1128,1.0254545454545454,0.8717861175537109
27,1130,1.0272727272727273,0.8994319438934326
28,1130,1.0272727272727273,0.8859260082244873
29,1131,1.028181818181818,0.8735251426696777
30,1129,1.0263636363636364,0.8932070732116699
31,1130,1.0272727272727273,0.8826360702514648
32,1130,1.0272727272727273,0.8757219314575195
33,1129,1.0263636363636364,0.9081220626831055
34,1130,1.0272727272727273,0.8723258972167969
35,1130,1.0272727272727273,0.8791208267211914
36,1128,1.0254545454545454,0.9085888862609863
37,1131,1.028181818181818,0.8767249584197998
38,1131,1.028181818181818,0.8772473335266113
39,1130,1.0272727272727273,0.9177029132843018
40,1130,1.0272727272727273,0.8828511238098145
41,1130,1.0272727272727273,0.8824687004089355
42,1131,1.028181818181818,0.8823802471160889
43,1131,1.028181818181818,0.8845617771148682
44,1129,1.0263636363636364,0.9037201404571533
45,1130,1.0272727272727273,0.9135818481445312
46,1128,1.0254545454545454,0.8875477313995361
47,1131,1.028181818181818,0.888848066329956
48,1130,1.0272727272727273,0.8894829750061035
49,1128,1.0254545454545454,0.8905410766601562
50,1130,1.0272727272727273,0.8933451175689697
51,1130,1.0272727272727273,0.913358211517334
52,1131,1.028181818181818,0.8858990669250488
53,1128,1.0254545454545454,0.8819639682769775
54,1132,1.029090909090909,0.882594108581543
55,1131,1.028181818181818,0.9387707710266113
56,1128,1.0254545454545454,0.8897809982299805
57,1129,1.0263636363636364,0.93001389503479
58,1131,1.028181818181818,0.8933937549591064
59,1130,1.0272727272727273,0.8890841007232666
60,1130,1.0272727272727273,0.9120430946350098
61,1130,1.0272727272727273,0.8858420848846436
62,1132,1.029090909090909,0.8868768215179443
63,1130,1.0272727272727273,0.9190218448638916
64,1130,1.0272727272727273,0.9847450256347656
65,1129,1.0263636363636364,0.8836898803710938
66,1128,1.0254545454545454,0.8883082866668701
67,1130,1.0272727272727273,0.8886346817016602
68,1131,1.028181818181818,0.8861582279205322
69,1132,1.029090909090909,0.9138708114624023
70,1131,1.028181818181818,0.8842580318450928
71,1130,1.0272727272727273,0.8828809261322021
72,1128,1.0254545454545454,0.88372802734375
73,1130,1.0272727272727273,0.8831210136413574
74,1128,1.0254545454545454,0.9366998672485352
75,1131,1.028181818181818,0.9160101413726807
76,1132,1.029090909090909,0.8933389186859131
77,1131,1.028181818181818,0.8856480121612549
78,1132,1.029090909090909,0.8827550411224365
79,1128,1.0254545454545454,0.8847427368164062
80,1130,1.0272727272727273,0.8831100463867188
81,1130,1.0272727272727273,0.9136660099029541
