Run Number,Solution Size,Approximation Ratio,Execution Time (s)
1,1130,1.0272727272727273,0.9133052825927734
2,1127,1.0245454545454546,0.8898651599884033
3,1130,1.0272727272727273,0.910552978515625
4,1129,1.0263636363636364,0.8875141143798828
5,1128,1.0254545454545454,0.9046058654785156
6,1127,1.0245454545454546,0.8830840587615967
7,1128,1.0254545454545454,0.8844962120056152
8,1130,1.0272727272727273,0.8795368671417236
9,1128,1.0254545454545454,0.8797152042388916
10,1127,1.0245454545454546,0.8805272579193115
11,1128,1.0254545454545454,0.9014389514923096
12,1128,1.0254545454545454,0.8851540088653564
13,1130,1.0272727272727273,0.8783161640167236
14,1127,1.0245454545454546,0.8860411643981934
15,1130,1.0272727272727273,0.8867557048797607
16,1127,1.0245454545454546,0.8818819522857666
17,1127,1.0245454545454546,0.8853499889373779
18,1128,1.0254545454545454,0.8882849216461182
19,1128,1.0254545454545454,0.8807570934295654
20,1127,1.0245454545454546,0.8787038326263428
21,1127,1.0245454545454546,0.8832747936248779
22,1127,1.0245454545454546,0.8769500255584717
23,1127,1.0245454545454546,1.077622890472412
24,1130,1.0272727272727273,1.2708799839019775
25,1127,1.0245454545454546,0.8923959732055664
26,1127,1.0245454545454546,0.8836798667907715
27,1128,1.0254545454545454,0.8846149444580078
28,1128,1.0254545454545454,0.8811221122741699
29,1130,1.0272727272727273,0.8761968612670898
30,1130,1.0272727272727273,0.8777248859405518
31,1128,1.0254545454545454,0.8881998062133789
32,1130,1.0272727272727273,0.8842878341674805
33,1130,1.0272727272727273,0.8830897808074951
34,1127,1.0245454545454546,0.8755929470062256
35,1130,1.0272727272727273,0.8821418285369873
36,1129,1.0263636363636364,0.8784050941467285
37,1130,1.0272727272727273,0.8768389225006104
38,1128,1.0254545454545454,0.8797569274902344
39,1128,1.0254545454545454,0.8812322616577148
40,1129,1.0263636363636364,0.882429838180542
41,1128,1.0254545454545454,0.8808512687683105
42,1128,1.0254545454545454,0.8949880599975586
43,1128,1.0254545454545454,0.937762975692749
44,1128,1.0254545454545454,0.8772609233856201
45,1127,1.0245454545454546,0.8802721500396729
46,1130,1.0272727272727273,0.8892049789428711
47,1128,1.0254545454545454,0.8993752002716064
48,1127,1.0245454545454546,0.8829398155212402
49,1128,1.0254545454545454,0.914935827255249
50,1127,1.0245454545454546,0.8844208717346191
51,1127,1.0245454545454546,0.8790950775146484
52,1128,1.0254545454545454,0.8793010711669922
53,1127,1.0245454545454546,0.8826680183410645
54,1129,1.0263636363636364,0.8868281841278076
55,1128,1.0254545454545454,0.8871908187866211
56,1127,1.0245454545454546,1.2026782035827637
57,1130,1.0272727272727273,0.8845620155334473
58,1130,1.0272727272727273,0.889976978302002
59,1130,1.0272727272727273,0.9380781650543213
60,1130,1.0272727272727273,0.8806161880493164
61,1129,1.0263636363636364,0.8916869163513184
62,1128,1.0254545454545454,0.9464850425720215
63,1129,1.0263636363636364,0.8919179439544678
64,1128,1.0254545454545454,0.8868710994720459
65,1127,1.0245454545454546,0.8905079364776611
66,1130,1.0272727272727273,0.8871548175811768
67,1128,1.0254545454545454,0.8850970268249512
68,1127,1.0245454545454546,0.9761719703674316
69,1127,1.0245454545454546,0.8990447521209717
70,1128,1.0254545454545454,0.8834950923919678
71,1129,1.0263636363636364,0.885401725769043
72,1127,1.0245454545454546,0.9009032249450684
73,1129,1.0263636363636364,0.904461145401001
74,1130,1.0272727272727273,0.8865041732788086
75,1128,1.0254545454545454,0.8924832344055176
76,1128,1.0254545454545454,0.8896377086639404
77,1129,1.0263636363636364,0.8733887672424316
78,1128,1.0254545454545454,0.8725900650024414
79,1128,1.0254545454545454,0.8828170299530029
80,1129,1.0263636363636364,0.8898141384124756
81,1130,1.0272727272727273,0.9357779026031494
82,1130,1.0272727272727273,0.88397216796875
83,1129,1.0263636363636364,0.8873929977416992
84,1127,1.0245454545454546,0.891901969909668
85,1128,1.0254545454545454,0.8977301120758057
86,1130,1.0272727272727273,0.8831241130828857
87,1127,1.0245454545454546,0.8807458877563477
88,1130,1.0272727272727273,0.8842592239379883
89,1130,1.0272727272727273,0.8856749534606934
90,1127,1.0245454545454546,0.8781602382659912
91,1127,1.0245454545454546,0.8835241794586182
92,1127,1.0245454545454546,0.8798773288726807
93,1131,1.028181818181818,0.8873622417449951
94,1129,1.0263636363636364,0.8780670166015625
95,1130,1.0272727272727273,0.8812649250030518
96,1128,1.0254545454545454,0.8796961307525635
97,1128,1.0254545454545454,0.8815197944641113
98,1130,1.0272727272727273,0.8781840801239014
99,1129,1.0263636363636364,0.8803339004516602
100,1128,1.0254545454545454,0.8861467838287354
101,1131,1.028181818181818,0.9697432518005371
102,1130,1.0272727272727273,0.8831882476806641
103,1127,1.0245454545454546,0.8839499950408936
104,1128,1.0254545454545454,0.8798682689666748
105,1130,1.0272727272727273,0.883152961730957
106,1128,1.0254545454545454,0.8875658512115479
107,1131,1.028181818181818,0.8849890232086182
108,1128,1.0254545454545454,0.8773398399353027
109,1127,1.0245454545454546,0.8847377300262451
110,1130,1.0272727272727273,0.8887801170349121
111,1128,1.0254545454545454,0.8893158435821533
112,1127,1.0245454545454546,0.8823201656341553
113,1127,1.0245454545454546,0.8804550170898438
114,1131,1.028181818181818,0.8754799365997314
115,1128,1.0254545454545454,0.8812730312347412
116,1128,1.0254545454545454,0.8832309246063232
117,1128,1.0254545454545454,0.892880916595459
118,1127,1.0245454545454546,0.8805499076843262
119,1130,1.0272727272727273,0.8888471126556396
120,1130,1.0272727272727273,0.9015297889709473
121,1131,1.028181818181818,0.8815007209777832
122,1128,1.0254545454545454,0.9250681400299072
123,1129,1.0263636363636364,0.8975231647491455
124,1127,1.0245454545454546,0.8846807479858398
125,1129,1.0263636363636364,0.8814918994903564
126,1129,1.0263636363636364,0.879647970199585
127,1130,1.0272727272727273,0.87648606300354
128,1130,1.0272727272727273,0.8828470706939697
