Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
frb,450,420,PSO,173.59,159,182
frb,450,420,PSO,173.47666666666666,161,182
frb,450,420,PSO,173.58333333333334,155,185
frb,450,420,PSO,173.57666666666665,163,182
frb,450,420,PSO,173.94333333333333,156,182
