Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
tree,315,131,Sorted ListLeft,150.79,145,157
tree,315,131,Sorted ListRight,261.28,255,268
tree,315,131,DFS,192.0,192,192
tree,320,133,Maximum Degree Greedy,138.97333333333333,135,143
tree,320,133,Greedy Independent Cover,133.0,133,133
tree,320,133,Sorted ListLeft,154.57666666666665,149,162
tree,320,133,Sorted ListRight,267.0733333333333,256,276
tree,320,133,DFS,195.0,195,195
tree,325,139,Maximum Degree Greedy,145.25666666666666,142,149
tree,325,139,Greedy Independent Cover,139.0,139,139
tree,325,139,Sorted ListLeft,157.67666666666668,152,165
tree,325,139,Sorted ListRight,271.49333333333334,263,279
tree,325,139,DFS,198.0,198,198
tree,330,141,Maximum Degree Greedy,145.36,142,149
tree,330,141,Greedy Independent Cover,141.0,141,141
tree,330,141,Sorted ListLeft,158.29,154,163
tree,330,141,Sorted ListRight,273.77666666666664,267,283
tree,330,141,DFS,202.0,202,202
tree,335,142,Maximum Degree Greedy,147.16333333333333,143,152
tree,335,142,Greedy Independent Cover,142.0,142,142
tree,335,142,Sorted ListLeft,159.46,152,164
tree,335,142,Sorted ListRight,276.6766666666667,269,285
tree,335,142,DFS,206.0,206,206
tree,340,145,Maximum Degree Greedy,152.6,149,157
tree,340,145,Greedy Independent Cover,145.0,145,145
tree,340,145,Sorted ListLeft,165.51333333333332,159,172
tree,340,145,Sorted ListRight,282.8566666666667,277,289
tree,340,145,DFS,210.0,210,210
tree,345,146,Maximum Degree Greedy,150.86333333333334,147,155
tree,345,146,Greedy Independent Cover,146.0,146,146
tree,345,146,Sorted ListLeft,167.56666666666666,160,174
tree,345,146,Sorted ListRight,286.4066666666667,278,293
tree,345,146,DFS,213.0,213,213
tree,350,148,Maximum Degree Greedy,154.48,150,158
tree,350,148,Greedy Independent Cover,148.0,148,148
tree,350,148,Sorted ListLeft,168.98333333333332,163,176
tree,350,148,Sorted ListRight,289.9,282,298
tree,350,148,DFS,217.0,217,217
tree,355,149,Maximum Degree Greedy,154.07666666666665,150,159
tree,355,149,Greedy Independent Cover,149.0,149,149
tree,355,149,Sorted ListLeft,169.33666666666667,163,176
tree,355,149,Sorted ListRight,291.28,281,300
tree,355,149,DFS,220.0,220,220
tree,360,155,Maximum Degree Greedy,161.83333333333334,158,166
tree,360,155,Greedy Independent Cover,155.0,155,155
tree,360,155,Sorted ListLeft,174.41,168,182
tree,360,155,Sorted ListRight,298.54,291,306
tree,360,155,DFS,223.0,223,223
tree,365,158,Maximum Degree Greedy,168.45333333333335,163,175
tree,365,158,Greedy Independent Cover,158.0,158,158
tree,365,158,Sorted ListLeft,180.00333333333333,172,185
tree,365,158,Sorted ListRight,305.7733333333333,298,312
tree,365,158,DFS,226.0,226,226
tree,370,159,Maximum Degree Greedy,167.38,164,172
tree,370,159,Greedy Independent Cover,159.0,159,159
tree,370,159,Sorted ListLeft,181.62,175,188
tree,370,159,Sorted ListRight,309.05333333333334,300,315
tree,370,159,DFS,230.0,230,230
tree,375,161,Maximum Degree Greedy,168.07333333333332,164,171
tree,375,161,Greedy Independent Cover,161.0,161,161
tree,375,161,Sorted ListLeft,183.95666666666668,178,190
tree,375,161,Sorted ListRight,312.1766666666667,305,320
tree,375,161,DFS,234.0,234,234
tree,380,161,Maximum Degree Greedy,168.98333333333332,164,175
tree,380,161,Greedy Independent Cover,161.0,161,161
tree,380,161,Sorted ListLeft,185.03333333333333,180,192
tree,380,161,Sorted ListRight,314.6766666666667,307,323
tree,380,161,DFS,237.0,237,237
tree,385,167,Maximum Degree Greedy,173.15666666666667,169,178
tree,385,167,Greedy Independent Cover,167.0,167,167
tree,385,167,Sorted ListLeft,186.64333333333335,179,195
tree,385,167,Sorted ListRight,318.6933333333333,309,326
tree,385,167,DFS,240.0,240,240
tree,390,173,Maximum Degree Greedy,178.03666666666666,173,181
tree,390,173,Greedy Independent Cover,173.0,173,173
tree,390,173,Sorted ListLeft,193.08333333333334,187,200
tree,390,173,Sorted ListRight,324.45,316,334
tree,390,173,DFS,244.0,244,244
tree,395,169,Maximum Degree Greedy,177.38333333333333,172,185
tree,395,169,Greedy Independent Cover,169.0,169,169
tree,395,169,Sorted ListLeft,194.87333333333333,187,202
tree,395,169,Sorted ListRight,328.77,321,338
tree,395,169,DFS,247.0,247,247
tree,400,173,Maximum Degree Greedy,180.64,175,187
tree,400,173,Greedy Independent Cover,173.0,173,173
tree,400,173,Sorted ListLeft,198.82666666666665,193,206
tree,400,173,Sorted ListRight,332.49333333333334,324,341
tree,400,173,DFS,250.0,250,250
tree,405,174,Maximum Degree Greedy,183.34666666666666,178,189
tree,405,174,Greedy Independent Cover,174.0,174,174
tree,405,174,Sorted ListLeft,200.10333333333332,193,207
tree,405,174,Sorted ListRight,337.7866666666667,329,345
tree,405,174,DFS,251.0,251,251
tree,410,180,Maximum Degree Greedy,186.02666666666667,182,192
tree,410,180,Greedy Independent Cover,180.0,180,180
tree,410,180,Sorted ListLeft,200.02666666666667,193,208
tree,410,180,Sorted ListRight,341.96,333,349
tree,410,180,DFS,254.0,254,254
tree,415,178,Maximum Degree Greedy,185.22,181,191
tree,415,178,Greedy Independent Cover,178.0,178,178
tree,415,178,Sorted ListLeft,202.99333333333334,196,211
tree,415,178,Sorted ListRight,344.74666666666667,337,354
tree,415,178,DFS,257.0,257,257
tree,420,186,Maximum Degree Greedy,192.57666666666665,189,196
tree,420,186,Greedy Independent Cover,186.0,186,186
tree,420,186,Sorted ListLeft,207.47,201,214
tree,420,186,Sorted ListRight,352.77,346,361
tree,420,186,DFS,259.0,259,259
tree,425,183,Maximum Degree Greedy,190.55333333333334,187,196
tree,425,183,Greedy Independent Cover,183.0,183,183
