Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
barabasi_albert,55,41,Greedy Independent Cover,41.56333333333333,41,43
barabasi_albert,55,41,Sorted ListLeft,47.66,47,48
barabasi_albert,55,41,Sorted ListRight,54.0,54,54
barabasi_albert,55,41,DFS,49.0,49,49
barabasi_albert,60,24,Maximum Degree Greedy,25.126666666666665,24,27
barabasi_albert,60,24,Greedy Independent Cover,24.07,24,25
barabasi_albert,60,24,Sorted ListLeft,26.0,26,26
barabasi_albert,60,24,Sorted ListRight,58.0,58,58
barabasi_albert,60,24,DFS,33.0,33,33
barabasi_albert,60,46,Maximum Degree Greedy,46.99,46,47
barabasi_albert,60,46,Greedy Independent Cover,46.34,46,47
barabasi_albert,60,46,Sorted ListLeft,51.45666666666666,51,52
barabasi_albert,60,46,Sorted ListRight,59.0,59,59
barabasi_albert,60,46,DFS,55.0,55,55
barabasi_albert,65,26,Maximum Degree Greedy,27.786666666666665,26,30
barabasi_albert,65,26,Greedy Independent Cover,26.04,26,27
barabasi_albert,65,26,Sorted ListLeft,29.0,29,29
barabasi_albert,65,26,Sorted ListRight,63.0,63,63
barabasi_albert,65,26,DFS,35.0,35,35
barabasi_albert,65,50,Maximum Degree Greedy,51.43,50,53
barabasi_albert,65,50,Greedy Independent Cover,50.36333333333334,50,52
barabasi_albert,65,50,Sorted ListLeft,54.78666666666667,53,57
barabasi_albert,65,50,Sorted ListRight,64.0,64,64
barabasi_albert,65,50,DFS,57.0,57,57
barabasi_albert,70,28,Maximum Degree Greedy,28.906666666666666,28,31
barabasi_albert,70,28,Greedy Independent Cover,28.073333333333334,28,29
barabasi_albert,70,28,Sorted ListLeft,30.55666666666667,30,31
barabasi_albert,70,28,Sorted ListRight,68.0,68,68
barabasi_albert,70,28,DFS,38.0,38,38
barabasi_albert,70,54,Maximum Degree Greedy,54.373333333333335,54,57
barabasi_albert,70,54,Greedy Independent Cover,55.11333333333334,54,56
barabasi_albert,70,54,Sorted ListLeft,59.19,59,60
barabasi_albert,70,54,Sorted ListRight,69.0,69,69
barabasi_albert,70,54,DFS,61.0,61,61
barabasi_albert,75,31,Maximum Degree Greedy,31.76,31,34
barabasi_albert,75,31,Greedy Independent Cover,31.08,31,33
barabasi_albert,75,31,Sorted ListLeft,33.49,33,34
barabasi_albert,75,31,Sorted ListRight,72.52,72,73
barabasi_albert,75,31,DFS,41.0,41,41
barabasi_albert,75,58,Maximum Degree Greedy,58.266666666666666,58,60
barabasi_albert,75,58,Greedy Independent Cover,58.406666666666666,58,59
barabasi_albert,75,58,Sorted ListLeft,66.53333333333333,66,67
barabasi_albert,75,58,Sorted ListRight,74.0,74,74
barabasi_albert,75,58,DFS,68.0,68,68
barabasi_albert,80,32,Maximum Degree Greedy,33.026666666666664,32,35
barabasi_albert,80,32,Greedy Independent Cover,32.08,32,34
barabasi_albert,80,32,Sorted ListLeft,35.43666666666667,35,36
barabasi_albert,80,32,Sorted ListRight,77.53333333333333,77,78
barabasi_albert,80,32,DFS,44.0,44,44
barabasi_albert,80,63,Maximum Degree Greedy,64.68,64,67
barabasi_albert,80,63,Greedy Independent Cover,63.053333333333335,63,64
barabasi_albert,80,63,Sorted ListLeft,69.0,69,69
barabasi_albert,80,63,Sorted ListRight,79.0,79,79
barabasi_albert,80,63,DFS,71.0,71,71
barabasi_albert,85,36,Maximum Degree Greedy,36.75333333333333,36,38
barabasi_albert,85,36,Greedy Independent Cover,36.056666666666665,36,37
barabasi_albert,85,36,Sorted ListLeft,38.53666666666667,38,39
barabasi_albert,85,36,Sorted ListRight,82.03,81,83
barabasi_albert,85,36,DFS,50.0,50,50
barabasi_albert,85,68,Maximum Degree Greedy,70.44333333333333,68,73
