Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
regular,115,69,Maximum Degree Greedy,75.38666666666667,71,80
regular,115,69,Greedy Independent Cover,70.79333333333334,69,73
regular,115,69,Sorted ListLeft,91.91666666666667,86,99
regular,115,69,Sorted ListRight,91.96333333333334,86,99
regular,115,69,DFS,102.0,102,102
regular,120,66,Maximum Degree Greedy,73.91333333333333,69,80
regular,120,66,Greedy Independent Cover,68.01,66,71
regular,120,66,Sorted ListLeft,90.06,83,97
regular,120,66,Sorted ListRight,89.96666666666667,84,96
regular,120,66,DFS,108.0,108,108
regular,125,75,Maximum Degree Greedy,82.28666666666666,78,87
regular,125,75,Greedy Independent Cover,77.14,75,80
regular,125,75,Sorted ListLeft,99.76666666666667,93,107
regular,125,75,Sorted ListRight,100.15333333333334,93,108
regular,125,75,DFS,110.0,110,110
regular,130,72,Maximum Degree Greedy,80.37,76,86
regular,130,72,Greedy Independent Cover,74.63,72,77
regular,130,72,Sorted ListLeft,97.35,90,104
regular,130,72,Sorted ListRight,97.43,90,104
regular,130,72,DFS,112.0,112,112
regular,135,80,Maximum Degree Greedy,88.53333333333333,84,94
regular,135,80,Greedy Independent Cover,83.22666666666667,80,86
regular,135,80,Sorted ListLeft,107.59333333333333,99,115
regular,135,80,Sorted ListRight,108.04666666666667,102,116
regular,135,80,DFS,120.0,120,120
regular,140,78,Maximum Degree Greedy,86.40666666666667,82,90
regular,140,78,Greedy Independent Cover,80.03333333333333,78,83
regular,140,78,Sorted ListLeft,105.55,98,113
regular,140,78,Sorted ListRight,104.91333333333333,98,111
regular,140,78,DFS,121.0,121,121
regular,145,86,Maximum Degree Greedy,94.9,90,100
regular,145,86,Greedy Independent Cover,88.64333333333333,86,93
regular,145,86,Sorted ListLeft,115.91,106,124
regular,145,86,Sorted ListRight,115.92666666666666,109,123
regular,145,86,DFS,127.0,127,127
regular,150,83,Maximum Degree Greedy,92.97333333333333,88,98
regular,150,83,Greedy Independent Cover,85.92,83,88
regular,150,83,Sorted ListLeft,112.85,103,120
regular,150,83,Sorted ListRight,112.51,105,121
regular,150,83,DFS,131.0,131,131
regular,155,92,Maximum Degree Greedy,101.8,97,107
regular,155,92,Greedy Independent Cover,95.60666666666667,93,99
regular,155,92,Sorted ListLeft,123.96666666666667,116,131
regular,155,92,Sorted ListRight,124.03666666666666,116,132
regular,155,92,DFS,133.0,133,133
regular,160,89,Maximum Degree Greedy,98.68333333333334,94,103
regular,160,89,Greedy Independent Cover,91.72,89,95
regular,160,89,Sorted ListLeft,119.81,110,129
regular,160,89,Sorted ListRight,120.12,112,130
regular,160,89,DFS,143.0,143,143
regular,165,99,Maximum Degree Greedy,108.88666666666667,103,114
regular,165,99,Greedy Independent Cover,102.13666666666667,99,105
regular,165,99,Sorted ListLeft,131.88,122,140
regular,165,99,Sorted ListRight,131.95333333333335,123,139
regular,165,99,DFS,146.0,146,146
regular,170,94,Maximum Degree Greedy,105.16666666666667,100,111
regular,170,94,Greedy Independent Cover,96.92666666666666,94,100
regular,170,94,Sorted ListLeft,127.48,118,138
regular,170,94,Sorted ListRight,127.64,121,135
regular,170,94,DFS,148.0,148,148
regular,175,104,Maximum Degree Greedy,114.59,108,120
regular,175,104,Greedy Independent Cover,107.1,104,111
regular,175,104,Sorted ListLeft,140.06333333333333,133,148
regular,175,104,Sorted ListRight,139.98333333333332,130,152
regular,175,104,DFS,153.0,153,153
regular,180,101,Maximum Degree Greedy,111.24,105,119
regular,180,101,Greedy Independent Cover,103.39666666666666,101,106
regular,180,101,Sorted ListLeft,134.90666666666667,128,144
regular,180,101,Sorted ListRight,135.32333333333332,127,144
regular,180,101,DFS,164.0,164,164
regular,185,110,Maximum Degree Greedy,121.2,116,127
regular,185,110,Greedy Independent Cover,113.69666666666667,111,118
regular,185,110,Sorted ListLeft,148.07666666666665,139,157
regular,185,110,Sorted ListRight,147.94666666666666,140,156
regular,185,110,DFS,168.0,168,168
regular,190,106,Maximum Degree Greedy,117.75333333333333,112,124
