Run Number,Solution Size,Approximation Ratio,Execution Time (s)
1,741,1.0291666666666666,0.3431122303009033
2,742,1.0305555555555554,0.3260989189147949
3,741,1.0291666666666666,0.32230305671691895
4,742,1.0305555555555554,0.32156991958618164
5,741,1.0291666666666666,0.3245580196380615
6,745,1.0347222222222223,0.3518257141113281
7,742,1.0305555555555554,0.32370471954345703
8,745,1.0347222222222223,0.32393717765808105
9,741,1.0291666666666666,0.33528804779052734
10,741,1.0291666666666666,0.32212400436401367
11,746,1.0361111111111112,0.32281017303466797
12,742,1.0305555555555554,0.3225879669189453
13,742,1.0305555555555554,0.32256507873535156
14,742,1.0305555555555554,0.3228590488433838
15,744,1.0333333333333334,0.3871328830718994
16,743,1.0319444444444446,1.1800782680511475
17,742,1.0305555555555554,0.3277711868286133
18,742,1.0305555555555554,0.3576381206512451
19,744,1.0333333333333334,0.3243892192840576
20,741,1.0291666666666666,0.3264448642730713
21,741,1.0291666666666666,0.36315107345581055
22,742,1.0305555555555554,0.32682275772094727
23,742,1.0305555555555554,0.3267679214477539
24,742,1.0305555555555554,0.32841992378234863
25,742,1.0305555555555554,0.34746408462524414
26,744,1.0333333333333334,0.3274056911468506
27,742,1.0305555555555554,0.32662391662597656
28,745,1.0347222222222223,0.3248631954193115
29,741,1.0291666666666666,0.325977087020874
30,743,1.0319444444444446,0.32581090927124023
31,742,1.0305555555555554,0.32637524604797363
32,742,1.0305555555555554,0.3264598846435547
33,741,1.0291666666666666,0.32556796073913574
34,742,1.0305555555555554,0.3253481388092041
35,744,1.0333333333333334,0.325855016708374
36,742,1.0305555555555554,0.3262772560119629
37,742,1.0305555555555554,0.34548401832580566
38,742,1.0305555555555554,0.32581400871276855
39,742,1.0305555555555554,0.3276669979095459
40,745,1.0347222222222223,0.32633280754089355
41,741,1.0291666666666666,0.32595205307006836
42,741,1.0291666666666666,0.3261539936065674
43,741,1.0291666666666666,0.3264751434326172
44,741,1.0291666666666666,0.3254969120025635
45,742,1.0305555555555554,0.32667088508605957
46,742,1.0305555555555554,0.32747602462768555
47,742,1.0305555555555554,0.32705092430114746
48,742,1.0305555555555554,0.3263359069824219
49,741,1.0291666666666666,0.32607603073120117
50,742,1.0305555555555554,0.32549500465393066
51,741,1.0291666666666666,0.32648205757141113
52,742,1.0305555555555554,0.3266170024871826
53,741,1.0291666666666666,0.3260629177093506
54,745,1.0347222222222223,0.32675719261169434
55,742,1.0305555555555554,0.32632017135620117
56,745,1.0347222222222223,0.34883975982666016
57,741,1.0291666666666666,0.32746005058288574
58,741,1.0291666666666666,0.32688307762145996
59,746,1.0361111111111112,0.33367109298706055
60,742,1.0305555555555554,0.32895994186401367
61,742,1.0305555555555554,0.3408629894256592
62,742,1.0305555555555554,0.32558488845825195
63,744,1.0333333333333334,0.32645297050476074
64,743,1.0319444444444446,0.32533907890319824
65,742,1.0305555555555554,0.3271911144256592
66,742,1.0305555555555554,0.32599496841430664
67,744,1.0333333333333334,0.32561802864074707
68,741,1.0291666666666666,0.3257479667663574
69,741,1.0291666666666666,0.32546210289001465
70,742,1.0305555555555554,0.3246941566467285
71,742,1.0305555555555554,0.32446718215942383
72,742,1.0305555555555554,0.32729101181030273
73,742,1.0305555555555554,0.3643348217010498
74,744,1.0333333333333334,0.3270609378814697
75,742,1.0305555555555554,0.34374380111694336
76,745,1.0347222222222223,0.3265972137451172
77,741,1.0291666666666666,0.3256540298461914
78,743,1.0319444444444446,0.32647204399108887
79,742,1.0305555555555554,0.3275761604309082
80,742,1.0305555555555554,0.326962947845459
81,741,1.0291666666666666,0.3336508274078369
82,742,1.0305555555555554,0.3301880359649658
83,744,1.0333333333333334,0.32648396492004395
84,742,1.0305555555555554,0.32761096954345703
85,742,1.0305555555555554,0.32512998580932617
86,742,1.0305555555555554,0.32567906379699707
87,742,1.0305555555555554,0.32910990715026855
88,745,1.0347222222222223,0.32567501068115234
89,741,1.0291666666666666,0.3266942501068115
90,741,1.0291666666666666,0.3259429931640625
91,741,1.0291666666666666,0.3260989189147949
92,741,1.0291666666666666,0.32544589042663574
93,742,1.0305555555555554,0.3252139091491699
94,742,1.0305555555555554,0.3408679962158203
95,742,1.0305555555555554,0.32406187057495117
96,742,1.0305555555555554,0.32508420944213867
97,741,1.0291666666666666,0.3784141540527344
98,742,1.0305555555555554,0.3272738456726074
99,741,1.0291666666666666,0.32714414596557617
100,742,1.0305555555555554,0.32758188247680664
101,741,1.0291666666666666,0.32726192474365234
102,745,1.0347222222222223,0.3274409770965576
103,742,1.0305555555555554,0.32684969902038574
104,745,1.0347222222222223,0.3254671096801758
105,741,1.0291666666666666,0.3253519535064697
106,741,1.0291666666666666,0.3251368999481201
107,746,1.0361111111111112,0.3270263671875
108,742,1.0305555555555554,0.3333449363708496
109,742,1.0305555555555554,0.3253931999206543
110,742,1.0305555555555554,0.3253941535949707
111,744,1.0333333333333334,0.3254542350769043
112,743,1.0319444444444446,0.3282489776611328
113,742,1.0305555555555554,0.35851597785949707
114,742,1.0305555555555554,0.3256239891052246
115,744,1.0333333333333334,0.3251011371612549
116,741,1.0291666666666666,0.32490015029907227
117,741,1.0291666666666666,0.32530784606933594
118,742,1.0305555555555554,0.3245570659637451
119,742,1.0305555555555554,0.3281700611114502
120,742,1.0305555555555554,0.3262298107147217
121,742,1.0305555555555554,0.3264327049255371
122,744,1.0333333333333334,0.32725095748901367
123,742,1.0305555555555554,0.3258838653564453
124,745,1.0347222222222223,0.32660508155822754
125,741,1.0291666666666666,0.3258650302886963
126,743,1.0319444444444446,0.32793092727661133
127,742,1.0305555555555554,0.326141357421875
128,742,1.0305555555555554,0.32692503929138184
129,741,1.0291666666666666,0.3304262161254883
130,742,1.0305555555555554,0.32741308212280273
131,744,1.0333333333333334,0.32764720916748047
132,742,1.0305555555555554,0.3424568176269531
133,742,1.0305555555555554,0.32680606842041016
134,742,1.0305555555555554,0.32811999320983887
135,742,1.0305555555555554,0.3283658027648926
136,745,1.0347222222222223,0.33100223541259766
137,741,1.0291666666666666,0.32633423805236816
138,741,1.0291666666666666,0.32669782638549805
139,741,1.0291666666666666,0.3273437023162842
140,741,1.0291666666666666,0.3326570987701416
141,742,1.0305555555555554,0.327451229095459
142,742,1.0305555555555554,0.3266327381134033
143,742,1.0305555555555554,0.32863831520080566
144,742,1.0305555555555554,0.3262641429901123
145,741,1.0291666666666666,0.3262960910797119
146,742,1.0305555555555554,0.32529711723327637
147,741,1.0291666666666666,0.3255307674407959
148,742,1.0305555555555554,0.32831883430480957
149,741,1.0291666666666666,0.6492829322814941
150,745,1.0347222222222223,0.3556978702545166
151,742,1.0305555555555554,0.6067221164703369
152,745,1.0347222222222223,0.3662588596343994
153,741,1.0291666666666666,0.34601926803588867
154,741,1.0291666666666666,0.3360300064086914
155,746,1.0361111111111112,0.3276021480560303
156,742,1.0305555555555554,0.3288240432739258
157,742,1.0305555555555554,0.32747793197631836
158,742,1.0305555555555554,0.32729101181030273
159,744,1.0333333333333334,0.36048102378845215
160,743,1.0319444444444446,0.33418989181518555
161,742,1.0305555555555554,0.3411521911621094
162,742,1.0305555555555554,0.3432121276855469
163,744,1.0333333333333334,0.3364248275756836
164,741,1.0291666666666666,0.3354768753051758
165,741,1.0291666666666666,0.3304109573364258
166,742,1.0305555555555554,0.33055996894836426
167,742,1.0305555555555554,0.3364889621734619
168,742,1.0305555555555554,0.32877588272094727
169,742,1.0305555555555554,0.32842397689819336
170,744,1.0333333333333334,0.3437168598175049
171,742,1.0305555555555554,0.33200788497924805
172,745,1.0347222222222223,0.33487677574157715
173,741,1.0291666666666666,0.3348579406738281
174,743,1.0319444444444446,0.3366420269012451
175,742,1.0305555555555554,0.32911086082458496
176,742,1.0305555555555554,0.34966588020324707
177,741,1.0291666666666666,0.3268160820007324
178,742,1.0305555555555554,0.3272068500518799
179,744,1.0333333333333334,0.325577974319458
180,742,1.0305555555555554,0.32627296447753906
181,742,1.0305555555555554,0.3408198356628418
182,742,1.0305555555555554,0.326632022857666
183,742,1.0305555555555554,0.41324591636657715
184,745,1.0347222222222223,0.35651421546936035
185,741,1.0291666666666666,0.8796179294586182
186,741,1.0291666666666666,0.394193172454834
187,741,1.0291666666666666,0.4077930450439453
188,741,1.0291666666666666,0.3322439193725586
189,742,1.0305555555555554,0.41471219062805176
190,742,1.0305555555555554,0.36346006393432617
191,742,1.0305555555555554,0.34494590759277344
192,742,1.0305555555555554,0.33490896224975586
193,741,1.0291666666666666,0.3319270610809326
194,742,1.0305555555555554,0.33150410652160645
195,741,1.0291666666666666,0.33162403106689453
196,742,1.0305555555555554,0.33184218406677246
197,741,1.0291666666666666,0.32744407653808594
198,745,1.0347222222222223,0.32731199264526367
199,742,1.0305555555555554,0.3287379741668701
200,745,1.0347222222222223,0.32701897621154785
201,741,1.0291666666666666,0.32784056663513184
202,741,1.0291666666666666,0.3284778594970703
203,746,1.0361111111111112,0.32775211334228516
204,742,1.0305555555555554,0.32825803756713867
205,742,1.0305555555555554,0.3276040554046631
206,742,1.0305555555555554,0.3281679153442383
207,744,1.0333333333333334,0.32697296142578125
208,743,1.0319444444444446,0.34563493728637695
209,742,1.0305555555555554,0.3275899887084961
210,742,1.0305555555555554,0.3287339210510254
211,744,1.0333333333333334,0.3274359703063965
212,741,1.0291666666666666,0.3278820514678955
213,741,1.0291666666666666,0.3275461196899414
