Run Number,Solution Size,Approximation Ratio,Execution Time (s)
1,435,1.0357142857142858,0.07941317558288574
2,435,1.0357142857142858,0.07845711708068848
3,435,1.0357142857142858,0.0792388916015625
4,435,1.0357142857142858,0.07943987846374512
5,435,1.0357142857142858,0.07927107810974121
6,435,1.0357142857142858,0.08053088188171387
7,435,1.0357142857142858,0.07926702499389648
8,435,1.0357142857142858,0.0785222053527832
9,435,1.0357142857142858,0.07924294471740723
10,435,1.0357142857142858,0.07933425903320312
11,435,1.0357142857142858,0.09783196449279785
12,435,1.0357142857142858,0.08001589775085449
13,435,1.0357142857142858,0.07918882369995117
14,435,1.0357142857142858,0.079254150390625
15,435,1.0357142857142858,0.07832813262939453
16,435,1.0357142857142858,0.07950806617736816
17,435,1.0357142857142858,0.07933807373046875
18,435,1.0357142857142858,0.08991885185241699
19,435,1.0357142857142858,0.07950282096862793
20,435,1.0357142857142858,0.07824468612670898
21,435,1.0357142857142858,0.07911992073059082
22,435,1.0357142857142858,0.07905387878417969
23,435,1.0357142857142858,0.07844805717468262
24,435,1.0357142857142858,0.07860374450683594
25,435,1.0357142857142858,0.07797098159790039
26,435,1.0357142857142858,0.07916021347045898
27,435,1.0357142857142858,0.07884025573730469
28,435,1.0357142857142858,0.07938385009765625
29,435,1.0357142857142858,0.07853078842163086
30,435,1.0357142857142858,0.0794057846069336
31,435,1.0357142857142858,0.07927107810974121
32,435,1.0357142857142858,0.07914495468139648
33,435,1.0357142857142858,0.07933783531188965
34,435,1.0357142857142858,0.07934212684631348
35,435,1.0357142857142858,0.07888102531433105
36,435,1.0357142857142858,0.07845401763916016
37,435,1.0357142857142858,0.07931804656982422
38,435,1.0357142857142858,0.07891321182250977
39,435,1.0357142857142858,0.07881903648376465
40,435,1.0357142857142858,0.07948708534240723
41,435,1.0357142857142858,0.07927894592285156
42,435,1.0357142857142858,0.07909893989562988
43,435,1.0357142857142858,0.07882499694824219
44,435,1.0357142857142858,0.07898592948913574
45,435,1.0357142857142858,0.0795738697052002
46,435,1.0357142857142858,0.07819890975952148
47,435,1.0357142857142858,0.07965517044067383
48,435,1.0357142857142858,0.08007192611694336
49,435,1.0357142857142858,0.08011102676391602
50,435,1.0357142857142858,0.08015894889831543
51,435,1.0357142857142858,0.0956261157989502
52,435,1.0357142857142858,0.07956123352050781
53,435,1.0357142857142858,0.07933998107910156
54,435,1.0357142857142858,0.07891082763671875
55,435,1.0357142857142858,0.07935380935668945
56,435,1.0357142857142858,0.07871699333190918
57,435,1.0357142857142858,0.07930898666381836
58,435,1.0357142857142858,0.07946586608886719
59,435,1.0357142857142858,0.07847976684570312
60,435,1.0357142857142858,0.07894587516784668
61,435,1.0357142857142858,0.0794060230255127
62,435,1.0357142857142858,0.07835507392883301
63,435,1.0357142857142858,0.07948112487792969
64,435,1.0357142857142858,0.07944798469543457
65,435,1.0357142857142858,0.07913613319396973
66,435,1.0357142857142858,0.07918310165405273
67,435,1.0357142857142858,0.07940292358398438
68,435,1.0357142857142858,0.07939529418945312
69,435,1.0357142857142858,0.07938480377197266
70,435,1.0357142857142858,0.07875919342041016
71,435,1.0357142857142858,0.07868409156799316
72,435,1.0357142857142858,0.0795888900756836
73,435,1.0357142857142858,0.08033084869384766
74,435,1.0357142857142858,0.07982206344604492
75,435,1.0357142857142858,0.07934808731079102
76,435,1.0357142857142858,0.07959413528442383
77,435,1.0357142857142858,0.07853293418884277
78,435,1.0357142857142858,0.07877016067504883
79,435,1.0357142857142858,0.07911801338195801
80,435,1.0357142857142858,0.07968521118164062
81,435,1.0357142857142858,0.07902789115905762
82,435,1.0357142857142858,0.11679315567016602
83,435,1.0357142857142858,0.10114717483520508
84,435,1.0357142857142858,0.32715606689453125
85,435,1.0357142857142858,0.10136294364929199
86,435,1.0357142857142858,0.08248782157897949
87,435,1.0357142857142858,0.08020567893981934
88,435,1.0357142857142858,0.08024406433105469
89,435,1.0357142857142858,0.07951784133911133
90,435,1.0357142857142858,0.0797731876373291
91,435,1.0357142857142858,0.07960200309753418
92,435,1.0357142857142858,0.0791621208190918
93,435,1.0357142857142858,0.08058404922485352
94,435,1.0357142857142858,0.07973098754882812
95,435,1.0357142857142858,0.07906913757324219
96,435,1.0357142857142858,0.07918596267700195
97,435,1.0357142857142858,0.07938003540039062
98,435,1.0357142857142858,0.07920718193054199
99,435,1.0357142857142858,0.07944178581237793
100,435,1.0357142857142858,0.0811009407043457
101,435,1.0357142857142858,0.0798947811126709
102,435,1.0357142857142858,0.07921576499938965
103,435,1.0357142857142858,0.07959604263305664
104,435,1.0357142857142858,0.0794680118560791
105,435,1.0357142857142858,0.08238887786865234
106,435,1.0357142857142858,0.08014607429504395
107,435,1.0357142857142858,0.07955598831176758
108,435,1.0357142857142858,0.07986116409301758
109,435,1.0357142857142858,0.07972574234008789
110,435,1.0357142857142858,0.07938289642333984
111,435,1.0357142857142858,0.0797579288482666
112,435,1.0357142857142858,0.0787820816040039
113,435,1.0357142857142858,0.07908987998962402
114,435,1.0357142857142858,0.0795907974243164
115,435,1.0357142857142858,0.07916593551635742
116,435,1.0357142857142858,0.0784151554107666
117,435,1.0357142857142858,0.0911710262298584
118,435,1.0357142857142858,0.07947993278503418
119,435,1.0357142857142858,0.07949209213256836
120,435,1.0357142857142858,0.07891273498535156
121,435,1.0357142857142858,0.07910799980163574
122,435,1.0357142857142858,0.07983613014221191
123,435,1.0357142857142858,0.07917094230651855
124,435,1.0357142857142858,0.07884383201599121
125,435,1.0357142857142858,0.07954597473144531
126,435,1.0357142857142858,0.07920002937316895
127,435,1.0357142857142858,0.07974910736083984
128,435,1.0357142857142858,0.07907485961914062
129,435,1.0357142857142858,0.07899808883666992
130,435,1.0357142857142858,0.07923316955566406
131,435,1.0357142857142858,0.07931303977966309
132,435,1.0357142857142858,0.07931685447692871
133,435,1.0357142857142858,0.07925796508789062
134,435,1.0357142857142858,0.07914018630981445
135,435,1.0357142857142858,0.07920718193054199
136,435,1.0357142857142858,0.07992887496948242
137,435,1.0357142857142858,0.07939291000366211
138,435,1.0357142857142858,0.07973098754882812
139,435,1.0357142857142858,0.07848501205444336
140,435,1.0357142857142858,0.07875776290893555
141,435,1.0357142857142858,0.0796198844909668
142,435,1.0357142857142858,0.07956075668334961
143,435,1.0357142857142858,0.07964420318603516
144,435,1.0357142857142858,0.07961869239807129
145,435,1.0357142857142858,0.07857728004455566
146,435,1.0357142857142858,0.07934284210205078
147,435,1.0357142857142858,0.07949519157409668
148,435,1.0357142857142858,0.07939386367797852
149,435,1.0357142857142858,0.07850408554077148
150,435,1.0357142857142858,0.09070587158203125
151,435,1.0357142857142858,0.07958984375
152,435,1.0357142857142858,0.07931113243103027
153,435,1.0357142857142858,0.08018994331359863
154,435,1.0357142857142858,0.07881879806518555
155,435,1.0357142857142858,0.07984495162963867
156,435,1.0357142857142858,0.07917499542236328
157,435,1.0357142857142858,0.07936382293701172
158,435,1.0357142857142858,0.07932281494140625
159,435,1.0357142857142858,0.07915711402893066
160,435,1.0357142857142858,0.07941198348999023
161,435,1.0357142857142858,0.07938575744628906
162,435,1.0357142857142858,0.07901692390441895
163,435,1.0357142857142858,0.07970595359802246
164,435,1.0357142857142858,0.08015799522399902
165,435,1.0357142857142858,0.07952618598937988
166,435,1.0357142857142858,0.07961273193359375
167,435,1.0357142857142858,0.07951521873474121
168,435,1.0357142857142858,0.07959699630737305
169,435,1.0357142857142858,0.07952213287353516
170,435,1.0357142857142858,0.07938790321350098
171,435,1.0357142857142858,0.0797281265258789
172,435,1.0357142857142858,0.07895588874816895
173,435,1.0357142857142858,0.07928109169006348
174,435,1.0357142857142858,0.07906889915466309
175,435,1.0357142857142858,0.07929015159606934
176,435,1.0357142857142858,0.07936692237854004
177,435,1.0357142857142858,0.07933282852172852
178,435,1.0357142857142858,0.07941794395446777
179,435,1.0357142857142858,0.0794367790222168
180,435,1.0357142857142858,0.07903099060058594
181,435,1.0357142857142858,0.0795891284942627
182,435,1.0357142857142858,0.07970595359802246
183,435,1.0357142857142858,0.09040188789367676
184,435,1.0357142857142858,0.0795130729675293
185,435,1.0357142857142858,0.07895874977111816
186,435,1.0357142857142858,0.0793919563293457
187,435,1.0357142857142858,0.07942485809326172
188,435,1.0357142857142858,0.07939887046813965
189,435,1.0357142857142858,0.07918596267700195
190,435,1.0357142857142858,0.07971000671386719
191,435,1.0357142857142858,0.07926702499389648
192,435,1.0357142857142858,0.07924818992614746
193,435,1.0357142857142858,0.07924604415893555
194,435,1.0357142857142858,0.07908201217651367
195,435,1.0357142857142858,0.07912611961364746
196,435,1.0357142857142858,0.07932519912719727
197,435,1.0357142857142858,0.07986998558044434
198,435,1.0357142857142858,0.07943177223205566
199,435,1.0357142857142858,0.07959508895874023
200,435,1.0357142857142858,0.07937192916870117
201,435,1.0357142857142858,0.07916593551635742
202,435,1.0357142857142858,0.07991790771484375
203,435,1.0357142857142858,0.07935214042663574
204,435,1.0357142857142858,0.08119511604309082
205,435,1.0357142857142858,0.0793600082397461
206,435,1.0357142857142858,0.08145785331726074
207,435,1.0357142857142858,0.08042716979980469
208,435,1.0357142857142858,0.07961201667785645
209,435,1.0357142857142858,0.08109784126281738
210,435,1.0357142857142858,0.09111499786376953
211,435,1.0357142857142858,0.09096193313598633
212,435,1.0357142857142858,0.09056210517883301
213,435,1.0357142857142858,0.09039998054504395
214,435,1.0357142857142858,0.0913243293762207
215,435,1.0357142857142858,0.08883786201477051
216,435,1.0357142857142858,0.1053621768951416
217,435,1.0357142857142858,0.0862889289855957
218,435,1.0357142857142858,0.0797278881072998
219,435,1.0357142857142858,0.08048105239868164
220,435,1.0357142857142858,0.08005189895629883
221,435,1.0357142857142858,0.08461308479309082
222,435,1.0357142857142858,0.08047795295715332
223,435,1.0357142857142858,0.07992386817932129
224,435,1.0357142857142858,0.07927489280700684
225,435,1.0357142857142858,0.0804738998413086
226,435,1.0357142857142858,0.07945084571838379
227,435,1.0357142857142858,0.08086705207824707
228,435,1.0357142857142858,0.07918214797973633
229,435,1.0357142857142858,0.08021211624145508
230,435,1.0357142857142858,0.08070492744445801
231,435,1.0357142857142858,0.0843958854675293
232,435,1.0357142857142858,0.0797128677368164
233,435,1.0357142857142858,0.08032011985778809
234,435,1.0357142857142858,0.08046483993530273
235,435,1.0357142857142858,0.07959103584289551
236,435,1.0357142857142858,0.0800321102142334
237,435,1.0357142857142858,0.08001995086669922
238,435,1.0357142857142858,0.08053469657897949
239,435,1.0357142857142858,0.07989978790283203
240,435,1.0357142857142858,0.07995486259460449
241,435,1.0357142857142858,0.07924199104309082
242,435,1.0357142857142858,0.07876110076904297
243,435,1.0357142857142858,0.07938885688781738
244,435,1.0357142857142858,0.07908105850219727
245,435,1.0357142857142858,0.07893729209899902
246,435,1.0357142857142858,0.07984519004821777
247,435,1.0357142857142858,0.07900524139404297
248,435,1.0357142857142858,0.0800483226776123
249,435,1.0357142857142858,0.09123110771179199
250,435,1.0357142857142858,0.07922911643981934
251,435,1.0357142857142858,0.07993006706237793
252,435,1.0357142857142858,0.07998895645141602
253,435,1.0357142857142858,0.07935404777526855
254,435,1.0357142857142858,0.07882213592529297
255,435,1.0357142857142858,0.07937097549438477
256,435,1.0357142857142858,0.07880187034606934
257,435,1.0357142857142858,0.07959580421447754
258,435,1.0357142857142858,0.0796051025390625
259,435,1.0357142857142858,0.07910966873168945
260,435,1.0357142857142858,0.0789940357208252
261,435,1.0357142857142858,0.07948589324951172
262,435,1.0357142857142858,0.07947278022766113
263,435,1.0357142857142858,0.0795598030090332
264,435,1.0357142857142858,0.07944011688232422
265,435,1.0357142857142858,0.07910895347595215
266,435,1.0357142857142858,0.07928895950317383
267,435,1.0357142857142858,0.07947707176208496
268,435,1.0357142857142858,0.07917308807373047
269,435,1.0357142857142858,0.07920575141906738
270,435,1.0357142857142858,0.07940101623535156
271,435,1.0357142857142858,0.07953095436096191
272,435,1.0357142857142858,0.08000922203063965
273,435,1.0357142857142858,0.07959818840026855
274,435,1.0357142857142858,0.0787968635559082
275,435,1.0357142857142858,0.07913494110107422
276,435,1.0357142857142858,0.0792849063873291
277,435,1.0357142857142858,0.0794680118560791
278,435,1.0357142857142858,0.07977175712585449
279,435,1.0357142857142858,0.07941722869873047
