Run Number,Solution Size,Approximation Ratio,Execution Time (s)
1,438,1.042857142857143,0.1049189567565918
2,440,1.0476190476190477,0.10594320297241211
3,439,1.0452380952380953,0.10462212562561035
4,438,1.042857142857143,0.10388422012329102
5,440,1.0476190476190477,0.10487604141235352
6,438,1.042857142857143,0.10586810111999512
7,439,1.0452380952380953,0.10488295555114746
8,440,1.0476190476190477,0.10570406913757324
9,438,1.042857142857143,0.10581707954406738
10,438,1.042857142857143,0.10377287864685059
11,438,1.042857142857143,0.10532927513122559
12,438,1.042857142857143,0.10513091087341309
13,438,1.042857142857143,0.10426807403564453
14,437,1.0404761904761906,0.10436582565307617
15,441,1.05,0.10497593879699707
16,439,1.0452380952380953,0.10425710678100586
17,438,1.042857142857143,0.10475587844848633
18,440,1.0476190476190477,0.10462784767150879
19,438,1.042857142857143,0.10529518127441406
20,438,1.042857142857143,0.10383009910583496
21,440,1.0476190476190477,0.10539102554321289
22,437,1.0404761904761906,0.1052238941192627
23,438,1.042857142857143,0.11577415466308594
24,440,1.0476190476190477,0.10450267791748047
25,440,1.0476190476190477,0.10515570640563965
26,439,1.0452380952380953,0.10361599922180176
27,441,1.05,0.104705810546875
28,440,1.0476190476190477,0.10359692573547363
29,438,1.042857142857143,0.10345792770385742
30,438,1.042857142857143,0.10496091842651367
31,438,1.042857142857143,0.10368990898132324
32,439,1.0452380952380953,0.10481882095336914
33,437,1.0404761904761906,0.10565590858459473
34,438,1.042857142857143,0.10504698753356934
35,439,1.0452380952380953,0.10446691513061523
36,438,1.042857142857143,0.10577106475830078
37,438,1.042857142857143,0.10639595985412598
38,439,1.0452380952380953,0.10399580001831055
39,438,1.042857142857143,0.10528993606567383
40,439,1.0452380952380953,0.10531091690063477
41,438,1.042857142857143,0.10520076751708984
42,440,1.0476190476190477,0.10678410530090332
43,440,1.0476190476190477,0.10457396507263184
44,438,1.042857142857143,0.10552310943603516
45,440,1.0476190476190477,0.10457396507263184
46,438,1.042857142857143,0.1036989688873291
47,439,1.0452380952380953,0.1050419807434082
48,440,1.0476190476190477,0.10542798042297363
49,438,1.042857142857143,0.10496115684509277
50,438,1.042857142857143,0.10361504554748535
51,438,1.042857142857143,0.10503315925598145
52,438,1.042857142857143,0.1053152084350586
53,438,1.042857142857143,0.10524511337280273
54,437,1.0404761904761906,0.10644388198852539
55,441,1.05,0.10576105117797852
56,439,1.0452380952380953,0.11510896682739258
57,438,1.042857142857143,0.10481095314025879
58,440,1.0476190476190477,0.10593080520629883
59,438,1.042857142857143,0.10511898994445801
60,438,1.042857142857143,0.10612106323242188
61,440,1.0476190476190477,0.10607004165649414
62,437,1.0404761904761906,0.10458922386169434
63,438,1.042857142857143,0.1047821044921875
64,440,1.0476190476190477,0.10578513145446777
65,440,1.0476190476190477,0.10413479804992676
66,439,1.0452380952380953,0.10447001457214355
67,441,1.05,0.10527992248535156
68,440,1.0476190476190477,0.10442376136779785
69,438,1.042857142857143,0.10444188117980957
70,438,1.042857142857143,0.10544419288635254
71,438,1.042857142857143,0.1691420078277588
72,439,1.0452380952380953,0.13767385482788086
73,437,1.0404761904761906,0.2840580940246582
74,438,1.042857142857143,0.12739801406860352
75,439,1.0452380952380953,0.10757708549499512
76,438,1.042857142857143,0.10625982284545898
77,438,1.042857142857143,0.1067206859588623
78,439,1.0452380952380953,0.10703277587890625
79,438,1.042857142857143,0.10615301132202148
80,439,1.0452380952380953,0.1058351993560791
81,438,1.042857142857143,0.10459184646606445
82,440,1.0476190476190477,0.10474586486816406
83,440,1.0476190476190477,0.10484504699707031
84,438,1.042857142857143,0.10434198379516602
85,440,1.0476190476190477,0.10514616966247559
86,438,1.042857142857143,0.1059260368347168
87,439,1.0452380952380953,0.10430502891540527
88,440,1.0476190476190477,0.10571002960205078
89,438,1.042857142857143,0.12163615226745605
90,438,1.042857142857143,0.10662388801574707
91,438,1.042857142857143,0.10560011863708496
92,438,1.042857142857143,0.10592913627624512
93,438,1.042857142857143,0.10610508918762207
