Run Number,Solution Size,Approximation Ratio,Execution Time (s)
1,744,1.0333333333333334,0.32006287574768066
2,744,1.0333333333333334,0.35099101066589355
3,744,1.0333333333333334,0.31664323806762695
4,746,1.0361111111111112,0.3132472038269043
5,747,1.0375,0.37122201919555664
6,744,1.0333333333333334,0.3334529399871826
7,745,1.0347222222222223,0.3929729461669922
8,741,1.0291666666666666,0.32332897186279297
9,742,1.0305555555555554,0.45357632637023926
10,741,1.0291666666666666,0.70005202293396
11,742,1.0305555555555554,0.5807318687438965
12,741,1.0291666666666666,0.4044661521911621
13,742,1.0305555555555554,0.33042001724243164
14,746,1.0361111111111112,0.4131131172180176
15,744,1.0333333333333334,0.4146311283111572
16,742,1.0305555555555554,0.37361621856689453
17,742,1.0305555555555554,0.3298497200012207
18,742,1.0305555555555554,0.3298630714416504
19,744,1.0333333333333334,0.3305058479309082
20,747,1.0375,0.3269481658935547
21,745,1.0347222222222223,0.4694960117340088
22,746,1.0361111111111112,0.33234095573425293
23,745,1.0347222222222223,0.32258081436157227
24,741,1.0291666666666666,0.3222510814666748
25,745,1.0347222222222223,0.3240683078765869
26,742,1.0305555555555554,0.3254430294036865
27,746,1.0361111111111112,0.35899901390075684
28,745,1.0347222222222223,0.47973203659057617
29,748,1.038888888888889,0.33014702796936035
30,744,1.0333333333333334,0.4223670959472656
31,750,1.0416666666666667,0.34603381156921387
32,745,1.0347222222222223,0.32865118980407715
33,746,1.0361111111111112,0.32821202278137207
34,746,1.0361111111111112,0.32631802558898926
35,742,1.0305555555555554,0.32635498046875
36,744,1.0333333333333334,0.32619786262512207
37,742,1.0305555555555554,0.32822513580322266
38,742,1.0305555555555554,0.9120998382568359
39,743,1.0319444444444446,0.33768701553344727
40,742,1.0305555555555554,0.32664918899536133
41,743,1.0319444444444446,0.32590699195861816
42,744,1.0333333333333334,0.32439613342285156
43,742,1.0305555555555554,0.3239259719848633
44,748,1.038888888888889,0.32981300354003906
45,744,1.0333333333333334,0.32482266426086426
46,742,1.0305555555555554,0.3244190216064453
47,742,1.0305555555555554,0.32462310791015625
48,744,1.0333333333333334,0.32473087310791016
49,741,1.0291666666666666,0.3257761001586914
50,742,1.0305555555555554,0.33841395378112793
51,746,1.0361111111111112,0.32582879066467285
52,742,1.0305555555555554,0.3265399932861328
53,741,1.0291666666666666,0.32439303398132324
54,746,1.0361111111111112,0.32953405380249023
55,745,1.0347222222222223,0.3255429267883301
56,742,1.0305555555555554,0.3219425678253174
57,742,1.0305555555555554,0.32228899002075195
58,742,1.0305555555555554,0.32161569595336914
59,742,1.0305555555555554,0.3219280242919922
60,745,1.0347222222222223,0.32434511184692383
61,746,1.0361111111111112,0.3330698013305664
62,742,1.0305555555555554,0.34400320053100586
63,742,1.0305555555555554,0.3575589656829834
64,747,1.0375,0.3858649730682373
65,742,1.0305555555555554,0.32715415954589844
66,746,1.0361111111111112,0.3224771022796631
67,742,1.0305555555555554,0.32299208641052246
68,743,1.0319444444444446,0.3236689567565918
69,743,1.0319444444444446,0.3592221736907959
70,742,1.0305555555555554,0.32400012016296387
71,748,1.038888888888889,0.32727980613708496
72,744,1.0333333333333334,0.32499003410339355
73,745,1.0347222222222223,0.32486677169799805
74,746,1.0361111111111112,0.3233342170715332
75,743,1.0319444444444446,0.32193613052368164
76,742,1.0305555555555554,0.3224649429321289
77,744,1.0333333333333334,0.3241288661956787
78,743,1.0319444444444446,0.32304835319519043
79,744,1.0333333333333334,0.362748384475708
80,744,1.0333333333333334,0.3709371089935303
81,747,1.0375,0.3861558437347412
82,745,1.0347222222222223,0.32183003425598145
83,742,1.0305555555555554,0.3844900131225586
84,746,1.0361111111111112,0.3232688903808594
85,745,1.0347222222222223,0.323444128036499
86,742,1.0305555555555554,0.32688307762145996
87,745,1.0347222222222223,0.3236238956451416
88,746,1.0361111111111112,0.34002089500427246
89,744,1.0333333333333334,0.3319277763366699
90,747,1.0375,0.32260870933532715
91,742,1.0305555555555554,0.3218576908111572
92,747,1.0375,0.323779821395874
93,742,1.0305555555555554,0.3222341537475586
94,749,1.0402777777777779,0.3223891258239746
95,743,1.0319444444444446,0.3218190670013428
96,742,1.0305555555555554,0.32425880432128906
97,748,1.038888888888889,0.3225128650665283
98,743,1.0319444444444446,0.3584439754486084
99,744,1.0333333333333334,0.6500530242919922
100,742,1.0305555555555554,0.7248437404632568
101,742,1.0305555555555554,0.44494104385375977
102,744,1.0333333333333334,0.34363412857055664
103,744,1.0333333333333334,0.3238258361816406
104,744,1.0333333333333334,0.33092665672302246
105,746,1.0361111111111112,0.3224179744720459
106,747,1.0375,0.3236861228942871
107,744,1.0333333333333334,0.3542752265930176
108,745,1.0347222222222223,0.3251638412475586
109,741,1.0291666666666666,0.32355308532714844
110,742,1.0305555555555554,0.3222160339355469
111,741,1.0291666666666666,0.32498598098754883
