Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
erdosReniy,20,10,Memetic,4.056666666666667,0,17
erdosReniy,20,10,Maximum Degree Greedy,10.31,10,11
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,10.55,10,11
erdosReniy,20,10,Sorted ListRight,16.656666666666666,16,17
erdosReniy,20,10,DFS,12.0,12,12
erdosReniy,20,10,Local Search,10.34,10,11
erdosReniy,20,10,Matching Based,16.0,16,16
erdosReniy,20,10,Genetic,4.326666666666667,0,18
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,16.0,16,16
erdosReniy,20,10,PSO,0.6966666666666667,0,2
erdosReniy,20,10,Approximate matching,11.146666666666667,10,13
erdosReniy,20,10,Bar Yehuda Even,14.993333333333334,12,18
erdosReniy,20,10,Degree Reduction,11.0,11,11
erdosReniy,20,10,Edge Deletion,11.17,10,13
erdosReniy,20,10,Harmony Search,4.08,0,19
erdosReniy,20,10,Local Search Ratio,11.096666666666666,10,13
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.306666666666667,10,11
erdosReniy,20,10,VNS,10.723333333333333,10,13
erdosReniy,20,10,Memetic,4.01,0,17
erdosReniy,20,10,Maximum Degree Greedy,10.243333333333334,10,11
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,11.91,11,13
erdosReniy,20,10,Sorted ListRight,16.39,16,17
erdosReniy,20,10,DFS,13.0,13,13
erdosReniy,20,10,Local Search,11.0,11,11
erdosReniy,20,10,Matching Based,16.0,16,16
erdosReniy,20,10,Genetic,4.153333333333333,0,18
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,16.0,16,16
erdosReniy,20,10,PSO,0.79,0,2
erdosReniy,20,10,Approximate matching,12.28,11,14
erdosReniy,20,10,Bar Yehuda Even,15.366666666666667,12,18
erdosReniy,20,10,Degree Reduction,11.0,11,11
erdosReniy,20,10,Edge Deletion,12.306666666666667,11,14
erdosReniy,20,10,Harmony Search,3.6666666666666665,0,17
erdosReniy,20,10,Local Search Ratio,12.35,11,14
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.94,10,11
erdosReniy,20,10,VNS,11.646666666666667,10,14
erdosReniy,20,10,Memetic,2.61,0,18
erdosReniy,20,10,Maximum Degree Greedy,10.483333333333333,10,11
erdosReniy,20,10,Greedy Independent Cover,10.2,10,12
erdosReniy,20,10,Sorted ListLeft,11.0,11,11
erdosReniy,20,10,Sorted ListRight,19.0,19,19
erdosReniy,20,10,DFS,14.0,14,14
erdosReniy,20,10,Local Search,10.43,10,11
erdosReniy,20,10,Matching Based,14.0,14,14
erdosReniy,20,10,Genetic,2.29,0,18
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,14.0,14,14
erdosReniy,20,10,PSO,0.74,0,2
erdosReniy,20,10,Approximate matching,11.483333333333333,10,14
erdosReniy,20,10,Bar Yehuda Even,15.793333333333333,10,18
erdosReniy,20,10,Degree Reduction,11.0,11,11
erdosReniy,20,10,Edge Deletion,11.44,10,14
erdosReniy,20,10,Harmony Search,3.2066666666666666,0,18
erdosReniy,20,10,Local Search Ratio,11.52,10,14
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.446666666666667,10,11
erdosReniy,20,10,VNS,11.073333333333334,10,13
erdosReniy,20,10,Memetic,2.513333333333333,0,18
erdosReniy,20,10,Maximum Degree Greedy,10.826666666666666,10,11
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,11.316666666666666,11,12
erdosReniy,20,10,Sorted ListRight,16.5,16,17
erdosReniy,20,10,DFS,13.0,13,13
erdosReniy,20,10,Local Search,11.0,11,11
erdosReniy,20,10,Matching Based,16.0,16,16
erdosReniy,20,10,Genetic,2.3566666666666665,0,17
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,16.0,16,16
erdosReniy,20,10,PSO,0.78,0,2
erdosReniy,20,10,Approximate matching,12.323333333333334,11,15
erdosReniy,20,10,Bar Yehuda Even,15.193333333333333,12,18
erdosReniy,20,10,Degree Reduction,11.0,11,11
erdosReniy,20,10,Edge Deletion,12.363333333333333,11,15
erdosReniy,20,10,Harmony Search,3.5933333333333333,0,17
erdosReniy,20,10,Local Search Ratio,12.353333333333333,11,15
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.98,10,11
erdosReniy,20,10,VNS,11.566666666666666,10,14
erdosReniy,20,10,Memetic,5.66,0,17
erdosReniy,20,10,Maximum Degree Greedy,11.02,11,12
erdosReniy,20,10,Greedy Independent Cover,10.076666666666666,10,11
erdosReniy,20,10,Sorted ListLeft,11.906666666666666,11,14
erdosReniy,20,10,Sorted ListRight,16.74,16,18
erdosReniy,20,10,DFS,13.0,13,13
erdosReniy,20,10,Local Search,11.0,11,11
erdosReniy,20,10,Matching Based,18.0,18,18
erdosReniy,20,10,Genetic,5.833333333333333,0,17
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,18.0,18,18
erdosReniy,20,10,PSO,0.72,0,2
erdosReniy,20,10,Approximate matching,12.616666666666667,11,15
erdosReniy,20,10,Bar Yehuda Even,15.906666666666666,12,18
erdosReniy,20,10,Degree Reduction,11.0,11,11
erdosReniy,20,10,Edge Deletion,12.753333333333334,11,15
erdosReniy,20,10,Harmony Search,4.6066666666666665,0,18
erdosReniy,20,10,Local Search Ratio,12.56,11,15
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.963333333333333,10,11
erdosReniy,20,10,VNS,11.663333333333334,10,14
erdosReniy,20,10,Memetic,3.5766666666666667,0,18
erdosReniy,20,10,Maximum Degree Greedy,10.356666666666667,10,11
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,11.356666666666667,10,12
erdosReniy,20,10,Sorted ListRight,17.683333333333334,17,18
erdosReniy,20,10,DFS,14.0,14,14
erdosReniy,20,10,Local Search,10.26,10,11
erdosReniy,20,10,Matching Based,18.0,18,18
erdosReniy,20,10,Genetic,4.613333333333333,0,18
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,18.0,18,18
erdosReniy,20,10,PSO,0.72,0,2
erdosReniy,20,10,Approximate matching,12.21,10,14
erdosReniy,20,10,Bar Yehuda Even,15.56,12,18
erdosReniy,20,10,Degree Reduction,11.0,11,11
erdosReniy,20,10,Edge Deletion,12.293333333333333,10,14
erdosReniy,20,10,Harmony Search,3.5866666666666664,0,17
erdosReniy,20,10,Local Search Ratio,12.233333333333333,10,14
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.243333333333334,10,11
erdosReniy,20,10,VNS,11.266666666666667,10,14
erdosReniy,20,10,Memetic,5.753333333333333,0,18
erdosReniy,20,10,Maximum Degree Greedy,10.376666666666667,10,11
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,11.326666666666666,10,13
erdosReniy,20,10,Sorted ListRight,15.693333333333333,14,18
erdosReniy,20,10,DFS,14.0,14,14
erdosReniy,20,10,Local Search,11.023333333333333,11,12
erdosReniy,20,10,Matching Based,18.0,18,18
erdosReniy,20,10,Genetic,6.196666666666666,0,18
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,18.0,18,18
erdosReniy,20,10,PSO,0.8066666666666666,0,2
erdosReniy,20,10,Approximate matching,12.003333333333334,11,14
erdosReniy,20,10,Bar Yehuda Even,16.246666666666666,14,20
erdosReniy,20,10,Degree Reduction,10.0,10,10
erdosReniy,20,10,Edge Deletion,12.113333333333333,11,14
erdosReniy,20,10,Harmony Search,4.746666666666667,0,19
erdosReniy,20,10,Local Search Ratio,12.02,11,14
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.91,10,12
erdosReniy,20,10,VNS,11.53,10,14
erdosReniy,20,10,Memetic,5.31,0,17
erdosReniy,20,10,Maximum Degree Greedy,10.0,10,10
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,10.65,10,11
erdosReniy,20,10,Sorted ListRight,17.0,17,17
erdosReniy,20,10,DFS,9.0,9,9
erdosReniy,20,10,Local Search,10.0,10,10
erdosReniy,20,10,Matching Based,14.0,14,14
erdosReniy,20,10,Genetic,5.6066666666666665,0,18
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,14.0,14,14
erdosReniy,20,10,PSO,0.7566666666666667,0,2
erdosReniy,20,10,Approximate matching,10.69,10,13
erdosReniy,20,10,Bar Yehuda Even,15.146666666666667,12,18
erdosReniy,20,10,Degree Reduction,10.0,10,10
erdosReniy,20,10,Edge Deletion,10.756666666666666,10,13
erdosReniy,20,10,Harmony Search,4.463333333333333,0,17
erdosReniy,20,10,Local Search Ratio,10.753333333333334,10,13
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.0,10,10
erdosReniy,20,10,VNS,10.41,10,12
erdosReniy,20,10,Memetic,2.15,0,18
erdosReniy,20,10,Maximum Degree Greedy,10.85,10,12
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,12.853333333333333,12,15
erdosReniy,20,10,Sorted ListRight,18.0,18,18
erdosReniy,20,10,DFS,14.0,14,14
erdosReniy,20,10,Local Search,10.353333333333333,10,12
erdosReniy,20,10,Matching Based,16.0,16,16
erdosReniy,20,10,Genetic,2.4366666666666665,0,18
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,16.0,16,16
erdosReniy,20,10,PSO,0.8066666666666666,0,2
erdosReniy,20,10,Approximate matching,12.45,10,15
erdosReniy,20,10,Bar Yehuda Even,16.006666666666668,12,18
erdosReniy,20,10,Degree Reduction,11.0,11,11
erdosReniy,20,10,Edge Deletion,12.35,10,15
erdosReniy,20,10,Harmony Search,3.203333333333333,0,17
erdosReniy,20,10,Local Search Ratio,12.33,10,15
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.333333333333334,10,12
erdosReniy,20,10,VNS,11.373333333333333,10,14
erdosReniy,20,10,Memetic,3.2,0,17
erdosReniy,20,10,Maximum Degree Greedy,10.0,10,10
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,10.0,10,10
erdosReniy,20,10,Sorted ListRight,18.676666666666666,18,19
erdosReniy,20,10,DFS,12.0,12,12
erdosReniy,20,10,Local Search,10.0,10,10
erdosReniy,20,10,Matching Based,16.0,16,16
erdosReniy,20,10,Genetic,3.1166666666666667,0,17
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,16.0,16,16
erdosReniy,20,10,PSO,0.83,0,2
erdosReniy,20,10,Approximate matching,10.266666666666667,10,11
erdosReniy,20,10,Bar Yehuda Even,14.8,10,20
erdosReniy,20,10,Degree Reduction,10.0,10,10
erdosReniy,20,10,Edge Deletion,10.32,10,11
erdosReniy,20,10,Harmony Search,3.276666666666667,0,17
erdosReniy,20,10,Local Search Ratio,10.263333333333334,10,11
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.0,10,10
erdosReniy,20,10,VNS,10.183333333333334,10,11
erdosReniy,20,10,Memetic,3.25,0,18
erdosReniy,20,10,Maximum Degree Greedy,10.346666666666666,10,11
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,10.71,10,12
erdosReniy,20,10,Sorted ListRight,16.51,16,17
erdosReniy,20,10,DFS,11.0,11,11
erdosReniy,20,10,Local Search,10.796666666666667,10,12
erdosReniy,20,10,Matching Based,16.0,16,16
erdosReniy,20,10,Genetic,2.4466666666666668,0,17
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,16.0,16,16
erdosReniy,20,10,PSO,0.74,0,2
erdosReniy,20,10,Approximate matching,12.803333333333333,10,16
erdosReniy,20,10,Bar Yehuda Even,15.666666666666666,10,20
erdosReniy,20,10,Degree Reduction,10.0,10,10
erdosReniy,20,10,Edge Deletion,12.81,10,16
erdosReniy,20,10,Harmony Search,3.49,0,16
erdosReniy,20,10,Local Search Ratio,12.883333333333333,10,16
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.73,10,12
erdosReniy,20,10,VNS,11.623333333333333,10,15
erdosReniy,20,10,Memetic,5.08,0,18
erdosReniy,20,10,Maximum Degree Greedy,10.103333333333333,10,11
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,11.0,11,11
erdosReniy,20,10,Sorted ListRight,16.766666666666666,15,18
erdosReniy,20,10,DFS,13.0,13,13
erdosReniy,20,10,Local Search,10.19,10,11
erdosReniy,20,10,Matching Based,18.0,18,18
erdosReniy,20,10,Genetic,5.73,0,17
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,18.0,18,18
erdosReniy,20,10,PSO,0.7633333333333333,0,2
erdosReniy,20,10,Approximate matching,11.023333333333333,10,13
erdosReniy,20,10,Bar Yehuda Even,16.266666666666666,12,20
erdosReniy,20,10,Degree Reduction,10.0,10,10
erdosReniy,20,10,Edge Deletion,10.963333333333333,10,13
erdosReniy,20,10,Harmony Search,4.426666666666667,0,18
erdosReniy,20,10,Local Search Ratio,11.003333333333334,10,13
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,10.203333333333333,10,11
erdosReniy,20,10,VNS,10.71,10,13
erdosReniy,20,10,Memetic,2.56,0,18
erdosReniy,20,10,Maximum Degree Greedy,11.196666666666667,10,13
erdosReniy,20,10,Greedy Independent Cover,10.0,10,10
erdosReniy,20,10,Sorted ListLeft,13.696666666666667,13,14
erdosReniy,20,10,Sorted ListRight,19.0,19,19
erdosReniy,20,10,DFS,16.0,16,16
erdosReniy,20,10,Local Search,12.0,12,12
erdosReniy,20,10,Matching Based,20.0,20,20
erdosReniy,20,10,Genetic,2.8333333333333335,0,18
erdosReniy,20,10,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,10,Primal Dual,20.0,20,20
erdosReniy,20,10,PSO,0.7266666666666667,0,2
erdosReniy,20,10,Approximate matching,13.31,12,16
erdosReniy,20,10,Bar Yehuda Even,16.906666666666666,14,20
erdosReniy,20,10,Degree Reduction,11.0,11,11
erdosReniy,20,10,Edge Deletion,13.416666666666666,12,16
erdosReniy,20,10,Harmony Search,3.0933333333333333,0,17
erdosReniy,20,10,Local Search Ratio,13.393333333333333,12,16
erdosReniy,20,10,ACO,20.0,20,20
erdosReniy,20,10,ILS,11.936666666666667,10,12
erdosReniy,20,10,VNS,12.673333333333334,12,15
erdosReniy,20,11,Memetic,2.1366666666666667,0,18
erdosReniy,20,11,Maximum Degree Greedy,11.06,11,12
erdosReniy,20,11,Greedy Independent Cover,11.02,11,12
erdosReniy,20,11,Sorted ListLeft,12.0,12,12
erdosReniy,20,11,Sorted ListRight,16.323333333333334,16,17
erdosReniy,20,11,DFS,13.0,13,13
erdosReniy,20,11,Local Search,12.076666666666666,12,13
erdosReniy,20,11,Matching Based,16.0,16,16
erdosReniy,20,11,Genetic,1.7566666666666666,0,18
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,16.0,16,16
erdosReniy,20,11,PSO,0.7166666666666667,0,2
erdosReniy,20,11,Approximate matching,13.57,12,16
erdosReniy,20,11,Bar Yehuda Even,16.506666666666668,12,20
erdosReniy,20,11,Degree Reduction,11.0,11,11
erdosReniy,20,11,Edge Deletion,13.543333333333333,12,16
erdosReniy,20,11,Harmony Search,3.1466666666666665,0,17
erdosReniy,20,11,Local Search Ratio,13.523333333333333,12,16
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,12.033333333333333,11,13
erdosReniy,20,11,VNS,12.586666666666666,11,15
erdosReniy,20,11,Memetic,3.046666666666667,0,18
erdosReniy,20,11,Maximum Degree Greedy,11.39,11,12
erdosReniy,20,11,Greedy Independent Cover,11.076666666666666,11,12
erdosReniy,20,11,Sorted ListLeft,14.0,14,14
erdosReniy,20,11,Sorted ListRight,18.0,18,18
erdosReniy,20,11,DFS,14.0,14,14
erdosReniy,20,11,Local Search,11.403333333333334,11,12
erdosReniy,20,11,Matching Based,16.0,16,16
erdosReniy,20,11,Genetic,2.7733333333333334,0,18
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,16.0,16,16
erdosReniy,20,11,PSO,0.7066666666666667,0,3
erdosReniy,20,11,Approximate matching,12.576666666666666,11,16
erdosReniy,20,11,Bar Yehuda Even,16.566666666666666,14,20
erdosReniy,20,11,Degree Reduction,11.0,11,11
erdosReniy,20,11,Edge Deletion,12.523333333333333,11,15
erdosReniy,20,11,Harmony Search,3.08,0,17
erdosReniy,20,11,Local Search Ratio,12.663333333333334,11,15
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,11.41,11,12
erdosReniy,20,11,VNS,12.013333333333334,11,14
erdosReniy,20,11,Memetic,2.22,0,17
erdosReniy,20,11,Maximum Degree Greedy,11.093333333333334,11,12
erdosReniy,20,11,Greedy Independent Cover,11.0,11,11
erdosReniy,20,11,Sorted ListLeft,12.0,12,12
erdosReniy,20,11,Sorted ListRight,18.0,18,18
erdosReniy,20,11,DFS,13.0,13,13
erdosReniy,20,11,Local Search,11.29,11,13
erdosReniy,20,11,Matching Based,16.0,16,16
erdosReniy,20,11,Genetic,1.9033333333333333,0,18
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,16.0,16,16
erdosReniy,20,11,PSO,0.7966666666666666,0,2
erdosReniy,20,11,Approximate matching,13.683333333333334,11,17
erdosReniy,20,11,Bar Yehuda Even,15.813333333333333,12,18
erdosReniy,20,11,Degree Reduction,11.0,11,11
erdosReniy,20,11,Edge Deletion,13.603333333333333,11,17
erdosReniy,20,11,Harmony Search,3.07,0,19
erdosReniy,20,11,Local Search Ratio,13.623333333333333,11,17
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,11.303333333333333,11,13
erdosReniy,20,11,VNS,12.196666666666667,11,16
erdosReniy,20,11,Memetic,0.9966666666666667,0,18
erdosReniy,20,11,Maximum Degree Greedy,11.57,11,13
erdosReniy,20,11,Greedy Independent Cover,11.0,11,11
erdosReniy,20,11,Sorted ListLeft,13.206666666666667,12,14
erdosReniy,20,11,Sorted ListRight,15.79,15,16
erdosReniy,20,11,DFS,16.0,16,16
erdosReniy,20,11,Local Search,11.0,11,11
erdosReniy,20,11,Matching Based,16.0,16,16
erdosReniy,20,11,Genetic,0.8566666666666667,0,19
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,16.0,16,16
erdosReniy,20,11,PSO,0.7,0,2
erdosReniy,20,11,Approximate matching,12.42,11,13
erdosReniy,20,11,Bar Yehuda Even,16.96,14,20
erdosReniy,20,11,Degree Reduction,12.0,12,12
erdosReniy,20,11,Edge Deletion,12.37,11,13
erdosReniy,20,11,Harmony Search,2.51,0,17
erdosReniy,20,11,Local Search Ratio,12.356666666666667,11,13
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,11.0,11,11
erdosReniy,20,11,VNS,11.946666666666667,11,13
erdosReniy,20,11,Memetic,2.0166666666666666,0,19
erdosReniy,20,11,Maximum Degree Greedy,11.136666666666667,11,12
erdosReniy,20,11,Greedy Independent Cover,11.3,11,12
erdosReniy,20,11,Sorted ListLeft,13.523333333333333,13,14
erdosReniy,20,11,Sorted ListRight,18.293333333333333,18,19
erdosReniy,20,11,DFS,14.0,14,14
erdosReniy,20,11,Local Search,12.12,12,13
erdosReniy,20,11,Matching Based,18.0,18,18
erdosReniy,20,11,Genetic,1.5333333333333334,0,17
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,18.0,18,18
erdosReniy,20,11,PSO,0.7233333333333334,0,2
erdosReniy,20,11,Approximate matching,13.213333333333333,12,15
erdosReniy,20,11,Bar Yehuda Even,17.19333333333333,14,20
erdosReniy,20,11,Degree Reduction,11.0,11,11
erdosReniy,20,11,Edge Deletion,13.113333333333333,12,15
erdosReniy,20,11,Harmony Search,3.04,0,18
erdosReniy,20,11,Local Search Ratio,13.136666666666667,12,15
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,12.03,11,13
erdosReniy,20,11,VNS,12.653333333333334,11,15
erdosReniy,20,11,Memetic,2.033333333333333,0,18
erdosReniy,20,11,Maximum Degree Greedy,11.976666666666667,11,13
erdosReniy,20,11,Greedy Independent Cover,11.403333333333334,11,12
erdosReniy,20,11,Sorted ListLeft,14.476666666666667,13,16
erdosReniy,20,11,Sorted ListRight,16.97,16,18
erdosReniy,20,11,DFS,16.0,16,16
erdosReniy,20,11,Local Search,12.0,12,12
erdosReniy,20,11,Matching Based,18.0,18,18
erdosReniy,20,11,Genetic,2.216666666666667,0,17
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,18.0,18,18
erdosReniy,20,11,PSO,0.7966666666666666,0,2
erdosReniy,20,11,Approximate matching,13.26,12,15
erdosReniy,20,11,Bar Yehuda Even,16.953333333333333,14,20
erdosReniy,20,11,Degree Reduction,12.0,12,12
erdosReniy,20,11,Edge Deletion,13.21,12,15
erdosReniy,20,11,Harmony Search,3.2266666666666666,0,17
erdosReniy,20,11,Local Search Ratio,13.273333333333333,12,15
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,11.963333333333333,11,12
erdosReniy,20,11,VNS,12.613333333333333,11,15
erdosReniy,20,11,Memetic,2.92,0,17
erdosReniy,20,11,Maximum Degree Greedy,11.056666666666667,11,12
erdosReniy,20,11,Greedy Independent Cover,11.0,11,11
erdosReniy,20,11,Sorted ListLeft,12.0,12,12
erdosReniy,20,11,Sorted ListRight,18.476666666666667,18,19
erdosReniy,20,11,DFS,14.0,14,14
erdosReniy,20,11,Local Search,11.133333333333333,11,13
erdosReniy,20,11,Matching Based,14.0,14,14
erdosReniy,20,11,Genetic,2.1966666666666668,0,18
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,14.0,14,14
erdosReniy,20,11,PSO,0.7566666666666667,0,2
erdosReniy,20,11,Approximate matching,12.456666666666667,11,15
erdosReniy,20,11,Bar Yehuda Even,15.766666666666667,12,20
erdosReniy,20,11,Degree Reduction,11.0,11,11
erdosReniy,20,11,Edge Deletion,12.44,11,15
erdosReniy,20,11,Harmony Search,3.3366666666666664,0,17
erdosReniy,20,11,Local Search Ratio,12.423333333333334,11,15
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,11.13,11,12
erdosReniy,20,11,VNS,11.783333333333333,11,15
erdosReniy,20,11,Memetic,1.1466666666666667,0,18
erdosReniy,20,11,Maximum Degree Greedy,12.0,12,12
erdosReniy,20,11,Greedy Independent Cover,11.0,11,11
erdosReniy,20,11,Sorted ListLeft,13.383333333333333,12,14
erdosReniy,20,11,Sorted ListRight,17.53,17,18
erdosReniy,20,11,DFS,15.0,15,15
erdosReniy,20,11,Local Search,11.096666666666666,11,12
erdosReniy,20,11,Matching Based,16.0,16,16
erdosReniy,20,11,Genetic,1.2033333333333334,0,17
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,16.0,16,16
erdosReniy,20,11,PSO,0.7466666666666667,0,2
erdosReniy,20,11,Approximate matching,13.463333333333333,11,16
erdosReniy,20,11,Bar Yehuda Even,17.046666666666667,14,20
erdosReniy,20,11,Degree Reduction,12.0,12,12
erdosReniy,20,11,Edge Deletion,13.39,11,16
erdosReniy,20,11,Harmony Search,2.9966666666666666,0,19
erdosReniy,20,11,Local Search Ratio,13.5,11,16
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,11.076666666666666,11,12
erdosReniy,20,11,VNS,12.296666666666667,11,16
erdosReniy,20,11,Memetic,1.1433333333333333,0,18
erdosReniy,20,11,Maximum Degree Greedy,11.826666666666666,11,13
erdosReniy,20,11,Greedy Independent Cover,11.0,11,11
erdosReniy,20,11,Sorted ListLeft,13.0,13,13
erdosReniy,20,11,Sorted ListRight,17.18,16,18
erdosReniy,20,11,DFS,15.0,15,15
erdosReniy,20,11,Local Search,11.193333333333333,11,13
erdosReniy,20,11,Matching Based,16.0,16,16
erdosReniy,20,11,Genetic,1.6,0,18
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,16.0,16,16
erdosReniy,20,11,PSO,0.7566666666666667,0,2
erdosReniy,20,11,Approximate matching,13.306666666666667,11,15
erdosReniy,20,11,Bar Yehuda Even,16.68,12,20
erdosReniy,20,11,Degree Reduction,12.0,12,12
erdosReniy,20,11,Edge Deletion,13.343333333333334,11,15
erdosReniy,20,11,Harmony Search,2.7666666666666666,0,17
erdosReniy,20,11,Local Search Ratio,13.363333333333333,11,15
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,11.116666666666667,11,13
erdosReniy,20,11,VNS,12.316666666666666,11,15
erdosReniy,20,11,Memetic,1.73,0,17
erdosReniy,20,11,Maximum Degree Greedy,11.126666666666667,11,12
erdosReniy,20,11,Greedy Independent Cover,11.0,11,11
erdosReniy,20,11,Sorted ListLeft,14.0,14,14
erdosReniy,20,11,Sorted ListRight,18.41,18,19
erdosReniy,20,11,DFS,16.0,16,16
erdosReniy,20,11,Local Search,12.76,12,14
erdosReniy,20,11,Matching Based,18.0,18,18
erdosReniy,20,11,Genetic,2.1966666666666668,0,17
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,18.0,18,18
erdosReniy,20,11,PSO,0.74,0,2
erdosReniy,20,11,Approximate matching,14.086666666666666,13,16
erdosReniy,20,11,Bar Yehuda Even,16.833333333333332,14,20
erdosReniy,20,11,Degree Reduction,11.0,11,11
erdosReniy,20,11,Edge Deletion,14.083333333333334,12,16
erdosReniy,20,11,Harmony Search,3.13,0,17
erdosReniy,20,11,Local Search Ratio,14.03,13,16
erdosReniy,20,11,ACO,20.0,20,20
erdosReniy,20,11,ILS,12.373333333333333,11,14
erdosReniy,20,11,VNS,13.193333333333333,12,15
erdosReniy,20,11,Memetic,1.0433333333333332,0,19
erdosReniy,20,11,Maximum Degree Greedy,12.686666666666667,11,14
erdosReniy,20,11,Greedy Independent Cover,11.0,11,11
erdosReniy,20,11,Sorted ListLeft,14.47,14,15
erdosReniy,20,11,Sorted ListRight,18.71,18,19
erdosReniy,20,11,DFS,15.0,15,15
erdosReniy,20,11,Local Search,14.0,14,14
erdosReniy,20,11,Matching Based,18.0,18,18
erdosReniy,20,11,Genetic,1.3766666666666667,0,18
erdosReniy,20,11,Minimum Degree Greedy,19.0,19,19
erdosReniy,20,11,Primal Dual,18.0,18,18
erdosReniy,20,11,PSO,0.7766666666666666,0,2
erdosReniy,20,11,Approximate matching,14.83,14,16
erdosReniy,20,11,Bar Yehuda Even,17.18,14,20
erdosReniy,20,11,Degree Reduction,13.0,13,13
